#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-09-26T17:39:44 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d8cf760b4e2	
#INFO	-out.max=unlimited	
#INFO	queryParameters=12	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/ApJ/691/342&tab:{J/ApJ/691/342/m37per}&key:source=J/ApJ/691/342&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/691/342/m37per
#-order=I
#-out=Per
#-out=Vmag
#PapII=PapII
#
#
#RESOURCE=yCat_16910342
#Name: J/ApJ/691/342
#Title: griBVI photometry in M37 (Hartman+, 2009)
#Table	J_ApJ_691_342_m37per:
#Name: J/ApJ/691/342/m37per
#Title: Candidate cluster members with measured rotation periods
#Column	Per	(F11.8)	Period from Paper II (J/ApJ/675/1254)	[ucd=time.period]
#Column	Vmag	(F6.3)	Kalirai et al. (2001AJ....122.3239K) V band magnitude	[ucd=phot.mag;em.opt.V]
Prot	Vmag
16.24391645	20.434
 6.03318464	19.157
 8.76256366	18.123
 4.57457353	15.726
 7.96738284	17.240
 9.53766672	17.666
 5.65583655	16.367
 4.52466909	17.413
 8.28307815	18.954
 7.46869148	18.358
 7.27566366	17.719
 0.51694990	21.907
11.45116878	18.745
 2.71416979	19.114
 6.83672527	16.711
 6.18431412	15.818
13.12049509	19.773
 9.97022436	18.242
 8.51083447	18.221
10.87660839	19.289
 6.49307724	16.258
 9.53848489	18.696
16.28368586	20.783
 6.28539962	21.002
 6.27232829	18.801
 3.90744975	15.779
17.67448920	20.921
13.82368889	19.945
 5.94782027	16.178
 6.26527714	16.294
 2.11901226	21.452
10.63490632	18.850
10.12846865	21.379
 1.57040905	20.592
 6.16409393	16.456
 8.18753421	16.899
 1.19146907	21.212
 8.69639755	18.211
 9.67561431	17.941
 1.24662525	21.383
12.31964396	18.503
10.25492860	18.486
11.49985213	18.182
14.88196172	20.597
 7.33658019	16.655
 0.88636843	18.016
 8.79598842	19.000
 5.62650145	16.479
 7.11670098	17.555
12.39175299	19.757
 0.73048436	21.043
 5.07871037	19.546
 1.07922623	21.172
 5.96419942	16.507
 9.73465811	18.125
 9.05481805	21.585
 9.60837096	18.281
 4.64979073	17.924
 7.86029059	17.772
 8.49816940	17.631
 0.77933603	21.423
 7.46149128	18.630
10.38634424	18.603
 7.34001180	17.128
 5.73349922	15.947
 5.54623752	16.694
 5.89484556	18.593
 1.68191944	22.045
 8.77029740	18.594
 7.79726749	18.000
11.26931196	18.757
 8.83097260	19.912
 8.26116866	17.553
 1.84979529	20.121
 7.43296133	17.736
 1.07326777	19.886
 3.37400524	20.380
17.61457850	21.715
 7.23248459	17.210
 6.30448430	16.309
 4.91035517	15.991
 6.52140482	20.933
 4.84118786	16.114
 3.67544359	16.936
 8.93494518	18.997
 7.73713930	19.559
 7.96499360	17.036
 7.73808458	17.630
 7.42674946	16.393
17.07796136	22.010
 8.75179466	17.804
 5.73402765	19.266
 6.32824028	16.560
 1.95151192	21.109
 0.44587431	21.259
 6.36059305	16.696
 3.20157488	16.480
 4.15819519	15.817
15.36524937	21.890
 2.26205818	22.089
 8.86197733	18.443
 9.40953166	19.070
 3.27408694	19.821
 1.45751176	15.447
 2.34919192	15.725
 7.77582500	17.046
10.36557814	18.405
 1.56948032	21.557
 9.68030129	18.278
 7.37135071	16.961
 6.52060797	19.614
 9.77696810	17.607
10.99056537	18.380
 6.24124975	16.430
15.65530951	21.025
10.63207122	18.193
 4.14434377	20.933
 8.90045780	18.142
 0.43234329	22.458
 9.13459648	18.356
 6.12269685	20.487
 5.97565802	19.319
 7.26082380	17.804
18.28753674	22.327
 4.21184563	22.194
12.24688976	19.391
14.68868949	20.970
 0.77690271	22.154
 5.43051012	21.882
 6.76681169	16.743
 1.78754603	21.119
 7.51467162	17.655
 8.18365774	16.256
 4.85962672	18.255
 1.16960438	18.838
 6.90144067	17.340
 7.49376897	17.118
 2.72153115	19.096
 2.73709644	20.489
 8.16604462	17.411
 7.78455956	17.748
 1.97945275	22.600
 4.99712466	18.695
 9.90550987	18.373
 8.39258060	17.411
14.23491991	20.013
 5.89411447	18.874
 8.01729381	17.065
 9.00761656	21.031
 4.90175114	16.259
 3.66723334	16.906
 7.78455956	17.261
 8.18753421	17.471
 9.73158257	18.306
 7.27392423	17.116
 5.62523638	15.992
 7.14284753	17.050
 5.13255776	18.282
18.97873768	18.402
 3.26470409	19.435
 7.20822616	16.580
 7.17580161	16.701
 7.26665762	16.734
 8.76256366	17.984
10.31618574	17.644
 6.61069075	16.755
12.69522490	20.014
10.38507546	18.260
 4.91363349	18.459
 1.18548399	20.873
16.67737265	20.810
 6.12344508	16.014
16.80556456	21.492
12.42144569	19.552
11.45609613	18.839
 4.19181941	20.726
 7.92440764	17.407
11.43643382	19.749
 3.77284427	17.782
 5.59952306	16.141
 6.38932562	21.002
14.74270142	21.263
14.20242009	20.173
 8.62184338	17.751
 2.32983528	15.777
12.19886314	19.832
15.78680231	20.883
16.86021680	17.236
 0.54761201	21.240
 6.29238076	17.029
 6.13477337	18.198
 6.85933870	16.236
 0.49118800	21.481
 5.54920607	16.130
10.95320423	18.744
 5.92967976	16.957
11.41335535	18.637
 0.98272673	17.644
10.35948124	18.243
 8.79598842	18.073
 7.00942677	18.376
15.28417690	20.453
 9.05197148	21.536
 7.44430082	17.692
 0.90568471	20.903
 7.94561941	16.080
14.23665904	20.818
 7.30985783	17.247
 5.48626120	16.376
 9.10629391	19.233
 9.18968981	18.397
 9.89013672	18.351
 2.11966202	20.230
 5.33773559	16.142
10.63490598	18.956
13.55429194	21.487
 1.25255037	20.003
 8.81220963	18.011
10.98802543	19.107
 1.20040842	20.957
 9.42496591	18.390
12.96129167	21.826
 3.89496025	19.812
 0.76779218	21.525
12.61951359	19.280
10.61675768	18.012
 0.68071806	21.577
 6.52140461	16.775
 1.25820676	20.304
 6.69633584	21.565
17.65933829	20.943
 4.07480485	20.221
 6.92318376	17.065
 7.16791831	16.507
 3.51095937	20.104
 9.12046141	17.932
 6.46112784	22.794
16.50244032	21.224
 7.85433657	20.028
 1.46248707	21.935
 7.57127248	20.563
 0.62898272	21.640
 8.29670133	17.633
 2.07311563	21.663
 8.11242665	17.359
 8.44154681	17.937
 8.89663950	17.996
 5.53015111	16.621
 2.27152547	20.426
 6.55505962	16.739
13.61361050	21.059
 6.65179087	19.754
 7.58802293	17.334
 9.92251994	18.058
 5.12158919	18.881
 6.85782628	17.525
10.58587619	18.510
 6.81424597	16.600
 6.76682619	15.991
 1.31642404	19.637
 6.27270766	17.260
 7.26801425	16.213
 1.77653341	21.351
 7.16544080	20.129
11.41126192	19.034
 6.15007908	20.279
15.67108312	21.991
 6.87146013	16.654
10.48789616	16.318
10.63490598	18.364
 0.70925733	21.642
16.45007932	16.751
11.14949821	18.061
 3.23358628	16.718
 7.78455956	18.544
12.90481683	22.222
 3.70322619	17.097
 3.84251745	22.835
 0.66546369	15.766
10.83871080	21.789
 7.13465596	16.698
 9.38374057	17.660
11.54038212	18.780
 7.91462595	17.442
 0.67514055	21.389
 7.56677824	17.198
 8.31740642	18.163
 7.53198547	17.146
13.01002547	19.636
 1.17604960	20.658
 7.24847518	17.232
 5.02132365	19.000
 1.70216689	22.639
 5.02944220	16.325
 7.63364417	17.151
 2.24396899	21.413
 3.30873797	19.716
 7.17497405	17.730
 1.81414752	15.730
 7.40547688	17.096
 4.46941092	21.555
17.36371755	21.487
 7.79560902	18.048
 8.76256338	17.523
 8.48761255	19.750
 7.80504904	18.338
12.46777555	19.917
 6.22142000	16.840
11.89161759	19.021
 8.17102706	17.365
13.84691743	20.435
 7.06474077	17.164
 8.48414019	17.524
11.67245779	19.385
 9.20328402	18.040
 8.49886090	18.157
 8.77244783	17.809
14.95533654	20.736
 6.40177572	16.660
 7.30985783	15.968
15.95235897	20.226
 8.21743495	17.387
 3.98808974	17.427
 3.23022845	15.873
17.91367694	18.223
 0.82867572	21.651
 5.65069936	18.915
 9.81470978	18.667
 4.59145387	22.255
13.40823276	20.155
 4.39676325	17.667
11.96426962	19.507
 6.86539395	18.770
 3.62279159	19.852
 6.21310290	16.965
 7.31757888	17.510
 8.58126897	17.748
 9.71641418	18.144
 7.81370988	15.703
 7.40547688	17.401
11.40494480	19.312
 3.79586333	17.030
 8.87377329	16.234
12.58054050	19.521
 3.31337913	16.629
10.36740667	17.615
 5.51544326	16.691
10.59686595	19.399
 1.41945297	16.878
 6.56738754	16.464
 2.06280504	20.087
 4.10654785	16.037
 7.48413478	17.141
14.77647506	20.811
17.88333237	18.526
 8.32965591	21.508
 7.86327098	17.601
12.67091650	22.496
 7.72847205	18.024
 6.21630969	15.564
 8.92599742	17.961
 6.78971952	17.237
11.89564092	19.508
 7.93548495	15.651
 6.83794066	19.876
 0.89698813	18.508
13.94937220	18.795
 8.21743495	17.316
 8.79850092	17.806
 2.15363473	20.384
 0.78918741	21.417
 6.78379675	21.491
 9.21691852	18.864
 8.21743495	17.585
 5.24103255	16.272
 0.78207668	21.687
 1.47266881	20.059
 8.62887656	16.380
 7.82568553	16.660
 4.05304235	15.799
 8.21743495	17.249
 0.63543630	21.743
 3.51719544	21.102
 7.86525917	17.384
 6.81100114	16.704
10.70628119	18.510
 8.93882184	18.260
 3.24708768	15.801
 8.13976663	16.654
18.01743411	20.059
12.10393035	19.811
 1.43173671	21.411
 0.51753735	22.769
 7.99668380	17.911
 1.73845810	19.425
 7.33788443	16.761
 0.76646793	21.044
 5.97065259	19.110
12.12752437	19.024
 0.76130003	21.273
 3.29582945	15.875
 1.69428649	17.299
 9.73618185	18.119
 6.35357435	16.273
10.15630675	18.406
 8.05610881	16.766
14.84825823	20.616
 1.40090462	21.124
15.91156010	20.512
 0.62071436	22.177
 6.39405961	16.741
 0.70944648	21.070
 8.75639343	17.918
 1.20626217	19.772
 5.93081030	20.006
 5.09117840	17.372
 9.66059006	19.079
16.44625555	20.463
14.46162547	19.928
11.91842912	19.506
 1.43977691	21.533
14.67316038	20.788
17.13889807	21.054
 5.59480216	16.652
 0.44851993	22.267
13.07021008	19.868
14.10433008	20.660
10.33177620	18.631
 8.17102706	17.648
 0.77035909	21.280
14.46841907	21.511
 9.35473083	22.069
 9.45184802	18.773
 9.06605831	18.063
10.21579639	18.569
 1.62045753	21.539
11.30550609	19.188
 6.88210177	17.068
11.31167309	19.635
10.66778045	19.041
17.91367694	21.030
13.34956223	20.183
 0.65359277	20.328
 1.95950236	20.859
 5.43522976	16.294
12.07634175	19.973
 6.56960929	19.585
 1.23333571	21.438
11.87293893	19.305
 1.29421481	20.505
 8.45071991	17.625
 8.76997463	18.285
10.26636964	18.590
12.29529684	20.338
11.30866972	19.031
 5.14081970	18.568
18.03310145	20.803
 2.46100475	18.880
 8.18538947	17.709
 8.11134808	19.166
12.27104536	19.524
 5.73737638	18.991
 0.62164468	21.572
 1.33736457	21.879
 4.31706870	17.337
 1.64357383	20.629
14.91442686	20.588
 5.26569614	16.098
 3.15168186	19.386
 7.69977723	18.418
 1.38824018	20.827
10.17624845	18.406
 7.78455956	18.031
 6.89678049	16.968
13.70356828	20.483
 2.22583092	20.578
 7.87421845	17.891
 0.58008578	21.979
11.18960432	18.273
 7.86029059	17.489
 5.91043658	18.647
 2.14724236	19.959
 9.85649556	19.100
 9.41213313	17.816
16.03863914	21.026
10.61675768	18.888
15.55355000	20.140
 2.36836101	22.249
 0.57627568	21.844
 7.31632591	18.641
 7.56679640	17.683
 6.43238972	21.141
 2.46685964	21.949
15.20750375	21.601
 9.59534066	18.577
 7.52287787	17.371
 8.44957219	17.637
 6.40167943	16.326
 2.01601426	20.406
 1.97941311	20.221
10.40197291	18.606
10.58064626	18.868
 2.90758111	19.699
 8.09027308	16.681
 8.39597841	17.278
 5.60488288	16.700
13.67038642	20.084
 7.83488161	17.985
 9.21009622	17.881
 4.45829104	18.939
 8.09532710	18.099
 5.83026804	16.869

